id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
pv13_1l_scibr,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,0.9256,126,738,1.1,[]
pv13_2l_scibr,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,93,234,1.1,[]
pv13_3l_scibr,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,67,134,1.1,[]
pv13_4l_scibr,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,85,186,1.1,[]
pv13_5l_scibr,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,76,194,1.1,[]
pv13_6l_scibr,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,144,326,1.1,[]
pv13_com_page_rank,the PageRank of competitors,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,MATRIX,0.8966,425,1018,1.1,[]
pv13_com_rk_au,the HITS authority score of competitors,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,MATRIX,0.8966,417,1079,1.1,[]
pv13_custretsig_retsig,Sign of customer return,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,MATRIX,1.0,413,1244,1.1,[]
pv13_di_5l,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,3,3,1.1,[]
pv13_di_6l,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,3,3,1.1,[]
pv13_h2_min2_1k_sector,Grouping fields for top 1000,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,0.3681,120,521,1.1,[]
pv13_h2_sector,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,413,1492,1.1,[]
pv13_h_f1_sector,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,1051,3701,1.1,[]
pv13_h_f3_sector,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,159,600,1.1,[]
pv13_h_min10_all_sector,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,172,803,1.1,[]
pv13_h_min10_top3000_sector,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,171,615,1.1,[]
pv13_h_min20_top3000_sector,grouping fields,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,1.0,172,819,1.1,[]
pv13_h_min22_1000_sector,Grouping fields for top 1000,"{'id': 'pv13', 'name': 'Relationship Data for Equity'}","{'id': 'pv', 'name': 'Price Volume'}","{'id': 'pv-relationship', 'name': 'Relationship'}",USA,1,TOP3000,GROUP,0.3673,115,728,1.1,[]
