id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
fnd31_60dsigma,Stock Return Volatility. It is defined as the standard deviation of a stock's monthly returns in the prior 60 days.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.9244,25,42,1.1,[]
fnd31_ad,Total Debt to Total Assets. It is defined as the most recently reported total debt divided by total assets.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.9534,28,122,1.1,[]
fnd31_adpmoc,Leverage Composition. The most recent reported DA divided by the DA of the previous quarter. (DA = quarterly total liabilities as a percentage of the reported total assets).,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.9791,30,66,1.1,[]
fnd31_apgghcm3,Quarterly Change in Gross Profit to Assets. It is defined as the quarter-on-quarter change in gross profit to assets.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.627,21,25,1.1,[]
fnd31_avg10yepinf,"Cyclically and Inflation Adjusted Earnings-to-Price. It is defined as the average inflation-adjusted earnings of the stock over the past 10 years, divided by its current price.","{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.8206,19,50,1.1,[]
fnd31_backfilled_apgghcm3,Quarterly Change in Gross Profit to Assets. It is defined as the quarter-on-quarter change in gross profit to assets.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.6278,19,100,1.1,[]
fnd31_backfilled_avg10yepinf,"Cyclically and Inflation Adjusted Earnings-to-Price. It is defined as the average inflation-adjusted earnings of the stock over the past 10 years, divided by its current price.","{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.8206,11,63,1.1,[]
fnd31_backfilled_mpgghcm3,Quarterly Change in Gross Profit Margin. It is defined as the quarter-on-quarter change in gross profit margin.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.6264,26,137,1.1,[]
fnd31_capexdeplink,Capital Expenditures to Depreciation Linkage. It is defined as the absolute value of the difference between ranked (1-1000) quarterly capital expenditures to assets and ranked (1-1000) quarterly depreciation to assets.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.4352,4,5,1.1,[]
fnd31_chg12mtotdebt,"12-Month Change in Total Debt. It is defined as the 12-month relative change in total debt, where total debt is the sum of long-term and short-term debt.","{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.4561,4,6,1.1,[]
fnd31_chginvavgast,Change in Inventory to Average Assets. It is defined as the 12-month change in the quarterly total inventories scaled by the average of assets at the most recent quarter end and 4 quarters prior.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.4076,14,19,1.1,[]
fnd31_chgqtrepssurp,"Change in Real Earnings Surprise. It is defined as the change in quarterly earnings surprise (Actual EPS - Consensus Estimate EPS), scaled by the most recent closing price.","{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.4292,6,9,1.1,[]
fnd31_chgroeart,Yearly Change in ROE - Arithmetic Difference. It is defined as the yearly arithmetic change in the ratio of trailing-twelve-month earnings before extraordinary items divided by current total book equity.,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.9261,23,64,1.1,[]
fnd31_chgroepct,Yearly Change in ROE - Percentage Method. It is defined as the yearly percentage change in the ratio of trailing-12-month earnings before extraordinary items divided by current total book equity,"{'id': 'fundamental31', 'name': 'Additional Factor Model'}","{'id': 'fundamental', 'name': 'Fundamental'}","{'id': 'fundamental-fundamental-models', 'name': 'Fundamental Models'}",USA,1,TOP3000,MATRIX,0.9262,26,120,1.1,[]
