id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
mdl176_accountability,"Accountability, factor for Management_Practices, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.5551,17,31,1.3,[]
mdl176_board_diversity,"Board_Diversity, factor for 'Equality', value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.5109,23,39,1.3,[]
mdl176_community_development_investment,"Community_Development_Investment, factor for 'Wealth' score, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.3893,9,21,1.3,[]
mdl176_compliance_and_regulation,"Compliance_and_Regulation, additional new factors, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.4905,10,29,1.3,[]
mdl176_earth,"Factor: 'Earth' - Linear combination of: Energy_Efficiency, Resource_Efficiency, Renewable_Power_Usage, GHG_Emissions, Carbon_Reductions, Waste_Production, Water_Usage, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.2999,4,10,1.3,[]
mdl176_employee_access_to_stock_options,"Employee_Access_to_Stock_Options, factor for 'Wealth' score, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.4349,6,21,1.3,[]
mdl176_employee_retention,"Employee_Retention, factor for 'Health' score, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.5529,21,45,1.3,[]
mdl176_employee_satisfaction,"Employee_Satisfaction, factor for 'Health' score, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.5811,13,47,1.3,[]
mdl176_equality,"Factor: 'Equality' - Linear combination of: Board_Diversity, Women_Employees, Women_Managers, Population_Served, Supplier_Sourcing, HRC_Score, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.5825,18,38,1.3,[]
mdl176_financials,"Financials, factor for Management_Practices, value in range 0.00-100.00","{'id': 'model176', 'name': 'Non-Financial Metric Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-consumer-models', 'name': 'Consumer Models'}",USA,1,TOP3000,VECTOR,0.4956,17,28,1.3,[]
