id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
mdl77_2400_chg12msip,"12-Month Change in Short Interest Position: It is defined as the 12-month relative change in short interest position (SIP), where SIP is the number of shares sold short versus total shares outstanding.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.9404,260,922,1.3,[]
mdl77_2400_chg12mtotdebt,"12-Month Change in Total Debt: It is defined as the 12-month relative change in total debt, where total debt is the sum of long-term and short-term debt.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.9797,111,326,1.3,[]
mdl77_2400_chginvavgast,Change in Inventory to Average Assets: It is defined as the 12-month change in the quarterly total inventories scaled by the average of assets at the most recent quarter end and 4 quarters prior.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.8616,119,528,1.3,[]
mdl77_2400_chgqtrepssurp,"Change in Real Earnings Surprise: It is defined as the change in quarterly earnings surprise (Actual EPS - Consensus Estimate EPS), scaled by the most recent closing price.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.8985,144,472,1.3,[]
mdl77_2400_cpgspea2y,"2-Year Ahead EPS Growth Percentage Change: It is defined as a stock's most recent consensus analysts earnings forecast for fiscal year 2 minus the consensus forecast for year 1, divided by the consensus forecast for year 1.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.9787,155,327,1.3,[]
mdl77_2400_ctpmto,The exponentially weighted put-to-call ratio for out-of-the-money options.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.7943,116,251,1.3,[]
mdl77_2400_earnshortfall,"Earnings Shortfall: It is defined as the difference between reported accounting earnings and free cash flow, scaled by average assets.","{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.9746,105,467,1.3,[]
mdl77_2400_ga,Aggregate Gamma: It is defined as the open interest weighted sum of the gamma for all options associated with a stock.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.8211,45,162,1.3,[]
mdl77_2400_impvol,Implied Volatility: It is defined as the average implied volatility of the nearest-to-expiration at-the-money option contracts.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.8244,51,155,1.3,[]
mdl77_2400_irttmsalesev,Stock's trailing 12-month sales-to-enterprise (SEV) value less the average of the SEVs of all stocks in the same industry deflated by the standard deviation of the SEVs of all stocks in the same relative universe.,"{'id': 'model77', 'name': ""Analysts' Factor Model""}","{'id': 'model', 'name': 'Model'}","{'id': 'model-technical-models', 'name': 'Technical Models'}",USA,1,TOP3000,MATRIX,0.9702,76,254,1.3,[]
