id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
mdl219_1_actrtn1m,1-month active return representing the percent change in stock price.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,1.0,0,0,1.3,[]
mdl219_1_altmanz,Altman Z Score used to assess bankruptcy risk based on financial ratios.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.916,0,0,1.3,[]
mdl219_1_aspanratio,Attention span ratio measuring operating assets minus liabilities scaled by total assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.9984,0,0,1.3,[]
mdl219_1_astcomp,Asset composition ratio representing current assets divided by total assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.9286,0,0,1.3,[]
mdl219_1_astto,Asset turnover ratio calculated as sales divided by total assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,1.0,0,0,1.3,[]
mdl219_1_atmcallvol,Implied volatility of at-the-money call options averaged over nearest expirations.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,1.0,1,1,1.3,[]
mdl219_1_capacq,Capital acquisition ratio measuring operating cash flow less dividends divided by expenditures.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,1.0,0,0,1.3,[]
mdl219_1_cashsev,Cash-to-enterprise value ratio representing total cash divided by enterprise value.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.9983,0,0,1.3,[]
mdl219_1_ccacw,Working capital accruals calculated as changes in current assets minus liabilities.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,1.0,0,0,1.3,[]
mdl219_1_ccaghc_avq,Change in net operating working capital scaled by total assets.,"{'id': 'model219', 'name': 'Canadian Equity Quantitative Models'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-estimates-models', 'name': 'Estimates Models'}",USA,1,TOP3000,MATRIX,0.925,0,0,1.3,[]
