id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
mdl26_5yr_hstrcl_grwth_rt,5-year historical growth rate,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.791,78,481,1.3,[]
mdl26_60dy_srprs_lst_q_rnngs,60-day surprise (actual value - predicted value) last QTR earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9202,226,1335,1.3,[]
mdl26_60dy_srprs_lst_y_rnngs,60-day surprise (actual value - predicted value) last YEAR earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9275,154,720,1.3,[]
mdl26_7dy_bld_stmt_flg_fq1_rnngs,7-day rough estimate flag FQTR1 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.2543,32,141,1.3,[]
mdl26_7dy_bld_stmt_flg_fq2_rnngs,7-day rough estimate flag FQTR2 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.2767,23,70,1.3,[]
mdl26_7dy_bld_stmt_flg_fq3_rnngs,7-day rough estimate flag FQTR3 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.261,14,30,1.3,[]
mdl26_7dy_bld_stmt_flg_fq4_rnngs,7-day rough estimate flag FQTR4 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.2589,26,52,1.3,[]
mdl26_7dy_bld_stmt_flg_fy2_rnngs,7-day rough estimate flag FYEAR2 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.3223,82,196,1.3,[]
mdl26_7dy_mn_chng_flg_fq1_rnngs,7day mean change flag FQTR1 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.7327,76,359,1.3,[]
mdl26_7dy_mn_chng_flg_fq2_rnngs,7-day mean change flag FQTR2 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.7024,49,119,1.3,[]
mdl26_7dy_mn_chng_flg_fq3_rnngs,7-day mean change flag FQTR3 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.6844,61,289,1.3,[]
mdl26_7dy_mn_chng_flg_fq4_rnngs,7-day mean change flag FQTR4 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.7292,40,52,1.3,[]
mdl26_7dy_mn_chng_flg_fy1_rnngs,7-day mean change flag FYEAR1 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.6552,60,190,1.3,[]
mdl26_7dy_mn_chng_flg_fy2_rnngs,7-day mean change flag FYEAR2 earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.6654,36,144,1.3,[]
mdl26_actual_last_q_earnings,actual last QTR earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9404,116,668,1.3,[]
mdl26_actual_last_q_ebitda,actual last QTR EBITDA,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.7622,41,92,1.3,[]
mdl26_actual_last_q_revenue,Actual last quarter revenue,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9279,58,184,1.3,[]
mdl26_actual_last_y_earnings,actual last YEAR earnings,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9467,77,263,1.3,[]
mdl26_actual_last_y_ebitda,actual last YEAR EBITDA,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.7911,36,77,1.3,[]
mdl26_actual_last_y_revenue,actual last YEAR revenue,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9356,44,117,1.3,[]
mdl26_arm_score_change_1,score change for days: 1,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9833,69,333,1.3,[]
mdl26_arm_score_change_3,score change for days: 3,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.984,36,86,1.3,[]
mdl26_arm_score_change_60,score change for days: 60,"{'id': 'model26', 'name': 'Analyst Revisions'}","{'id': 'model', 'name': 'Model'}","{'id': 'model-revisions-models', 'name': 'Revisions Models'}",USA,1,TOP3000,MATRIX,0.9761,43,119,1.3,[]
