id,description,dataset,category,subcategory,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
oth553_a_avgnumericpos,Average numerical position in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.8136,0,0,1.5,[]
oth553_a_avgsentlen,Average sentence length in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.817,0,0,1.5,[]
oth553_a_blamecnt,Count of blame-related terms in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.7589,0,0,1.5,[]
oth553_a_invblamecnt,Count of blame-related terms in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.6994,0,0,1.5,[]
oth553_a_numericcnt,Count of numerical values in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.8138,0,0,1.5,[]
oth553_a_passiveratio,Ratio of passive voice in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.8136,0,0,1.5,[]
oth553_a_polycnt,Count of polysyllabic words in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.8168,0,0,1.5,[]
oth553_a_poscnt,Count of positive terms in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.8161,1,1,1.5,[]
oth553_a_wordcnt,Total word count in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.8172,0,0,1.5,[]
oth553_eps_analyst,Number of analysts providing earnings per share estimates.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.9414,0,0,1.5,[]
oth553_eps_answer_ratio,Ratio of answers in earnings call transcripts related to earnings per share.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.742,0,0,1.5,[]
oth553_eps_estvalue,Value of current earnings per share estimates.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.9416,0,0,1.5,[]
oth553_eps_isprevspeak,Indicator if there was previous speech related to earnings per share.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.7441,0,0,1.5,[]
oth553_eps_poscnt,Positive sentiment count related to earnings per share.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.7329,0,0,1.5,[]
oth553_eps_preestvalue,Value of current earnings per share estimates.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.9305,0,0,1.5,[]
oth553_eps_question_ratio,Ratio of questions in earnings call transcripts related to earnings per share.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.744,0,0,1.5,[]
oth553_eps_tncgen,Negative sentiment count related to earnings per share.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.7435,0,0,1.5,[]
oth553_eps_wordcnt,Word count in earnings call transcripts related to earnings per share.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.744,0,0,1.5,[]
oth553_eps_yearspeakcnt,Count of speeches related to earnings per share within the year.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.7922,0,0,1.5,[]
oth553_horizon,Time horizon for the data point.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,VECTOR,0.8803,0,0,1.5,[]
oth553_p_avgnumericpos,Average numerical position in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.8258,0,0,1.5,[]
oth553_p_avgsentlen,Average sentence length in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.828,0,0,1.5,[]
oth553_p_blamecnt,Count of blame-related terms in financial text.,"{'id': 'other553', 'name': 'Financial Opinion Mining'}","{'id': 'sentiment', 'name': 'Sentiment'}","{'id': 'sentiment-sentiment', 'name': 'Sentiment'}",USA,1,TOP3000,MATRIX,0.7971,0,0,1.5,[]
